tanggal,provinsi,0-5,6-18,19-30,31-45,46-59,≥ 60,tidak_diketahui
2022-04-19,KALIMANTAN BARAT,1757.0,9153.0,17194,17980.0,11547.0,6803.0,147
2022-04-19,SULAWESI TENGAH,1881.0,6494.0,16531,17781.0,11208.0,6422.0,421
2022-04-19,KALIMANTAN TENGAH,1839.0,6376.0,15209,16643.0,10847.0,4676.0,320
2022-04-19,SULAWESI UTARA,1307.0,4682.0,13030,15020.0,10535.0,6744.0,162
2022-04-19,PAPUA,1657.0,4979.0,14128,15615.0,8720.0,2840.0,536
2022-04-19,KALIMANTAN UTARA,1294.0,5915.0,12735,14250.0,7448.0,3243.0,394
2022-04-19,ACEH,670.0,3111.0,10208,13608.0,9500.0,6564.0,22
2022-04-19,JAMBI,1173.0,4739.0,9414,11285.0,7632.0,3892.0,65
2022-04-19,NUSA TENGGARA BARAT,1148.0,2493.0,10278,11350.0,6650.0,4064.0,57
2022-04-19,PAPUA BARAT,1084.0,3347.0,9657,10360.0,4880.0,1861.0,86
2022-04-19,BENGKULU,696.0,2990.0,7152,8905.0,5986.0,3317.0,59
2022-04-19,SULAWESI TENGGARA,574.0,2051.0,8018,8114.0,4410.0,2249.0,154
2022-04-19,MALUKU,297.0,1587.0,5428,6102.0,3284.0,1180.0,656
2022-04-19,SULAWESI BARAT,385.0,2012.0,4446,4792.0,2438.0,1404.0,57
2022-04-19,MALUKU UTARA,283.0,1066.0,4378,5062.0,2330.0,1100.0,256
2022-04-19,GORONTALO,259.0,1320.0,4364,4154.0,2536.0,1199.0,50
2022-04-19,DKI JAKARTA,39306.0,125107.0,341898,370225.0,233579.0,121825.0,14061
2022-04-19,LAMPUNG,1534.0,5966.0,16674,20771.0,16921.0,11464.0,1000
2022-04-19,PAPUA,1657.0,4979.0,14128,15615.0,8719.0,2841.0,536
2022-04-19,DKI JAKARTA,39306.0,125107.0,341898,370225.0,233580.0,121824.0,14061
2022-04-19,JAWA BARAT,34710.0,118977.0,297688,315193.0,220717.0,103368.0,13770
2022-04-18,DKI JAKARTA,39300.0,125093.0,341849,370177.0,233550.0,121792.0,14061
2022-04-18,JAWA BARAT,34700.0,118956.0,297629,315141.0,220678.0,103327.0,13770
2022-04-18,JAWA TENGAH,18340.0,61121.0,149224,163423.0,143739.0,90285.0,260
2022-04-18,JAWA TIMUR,13365.0,44248.0,139547,156227.0,135604.0,84895.0,1184
2022-04-18,BANTEN,8954.0,28404.0,86212,89582.0,55858.0,22418.0,365
2022-04-18,DAERAH ISTIMEWA YOGYAKARTA,9349.0,32481.0,49930,50809.0,45119.0,31323.0,1351
2022-04-18,KALIMANTAN TIMUR,7068.0,21458.0,57775,66861.0,36635.0,13969.0,2380
2022-04-18,BALI,4938.0,15271.0,40950,40865.0,33397.0,21424.0,46
2022-04-18,SUMATERA UTARA,4106.0,17260.0,40184,43267.0,30036.0,19558.0,494
2022-04-18,RIAU,5452.0,16897.0,38798,45640.0,29467.0,14049.0,456
2022-04-18,SULAWESI SELATAN,4052.0,14070.0,40833,42206.0,24983.0,14612.0,2625
2022-04-18,SUMATERA BARAT,2984.0,12665.0,26182,26726.0,20603.0,13304.0,1261
2022-04-18,NUSA TENGGARA TIMUR,3286.0,15208.0,25517,25714.0,14195.0,7983.0,1745
2022-04-18,KALIMANTAN SELATAN,2077.0,8134.0,23537,25074.0,16932.0,7471.0,993
2022-04-18,SUMATERA SELATAN,2249.0,6717.0,19702,24364.0,16047.0,10814.0,498
2022-04-18,LAMPUNG,1534.0,5964.0,16674,20767.0,16920.0,11460.0,1000
2022-04-18,KEPULAUAN RIAU,2282.0,6930.0,21288,22161.0,11987.0,5230.0,235
2022-04-18,KEPULAUAN BANGKA BELITUNG,2398.0,10823.0,15188,19378.0,10916.0,6788.0,75
2022-04-18,KALIMANTAN BARAT,1756.0,9149.0,17194,17979.0,11547.0,6801.0,147
2022-04-18,SULAWESI TENGAH,1881.0,6494.0,16530,17779.0,11207.0,6421.0,421
2022-04-18,KALIMANTAN TENGAH,1838.0,6375.0,15208,16643.0,10845.0,4675.0,320
2022-04-18,SULAWESI UTARA,1306.0,4681.0,13030,15018.0,10535.0,6743.0,162
2022-04-18,PAPUA,1657.0,4979.0,14127,15611.0,8718.0,2840.0,536
2022-04-18,KALIMANTAN UTARA,1294.0,5915.0,12735,14249.0,7448.0,3243.0,394
2022-04-18,ACEH,670.0,3111.0,10207,13606.0,9498.0,6562.0,22
2022-04-18,JAMBI,1173.0,4739.0,9414,11285.0,7631.0,3892.0,65
2022-04-18,NUSA TENGGARA BARAT,1148.0,2493.0,10278,11349.0,6649.0,4062.0,57
2022-04-18,PAPUA BARAT,1084.0,3347.0,9656,10357.0,4879.0,1861.0,86
2022-04-18,BENGKULU,696.0,2990.0,7152,8904.0,5985.0,3316.0,59
2022-04-18,SULAWESI TENGGARA,574.0,2050.0,8018,8114.0,4410.0,2249.0,154
2022-04-18,MALUKU,297.0,1587.0,5428,6102.0,3284.0,1180.0,656
2022-04-18,SULAWESI BARAT,385.0,2012.0,4445,4792.0,2438.0,1404.0,57
2022-04-18,MALUKU UTARA,283.0,1066.0,4378,5062.0,2330.0,1100.0,256
2022-04-18,GORONTALO,259.0,1320.0,4363,4154.0,2536.0,1199.0,50
2022-04-15,DKI JAKARTA,39245.0,124933.0,341521,369778.0,233368.0,121668.0,14061
2022-04-15,JAWA BARAT,34656.0,118863.0,297407,314940.0,220519.0,103211.0,13770
2022-04-15,JAWA TENGAH,18329.0,61100.0,149163,163376.0,143701.0,90240.0,260
2022-04-15,JAWA TIMUR,13348.0,44233.0,139484,156171.0,135542.0,84824.0,1184
2022-04-15,BANTEN,8933.0,28357.0,86119,89463.0,55813.0,22386.0,365
2022-04-15,DAERAH ISTIMEWA YOGYAKARTA,9347.0,32474.0,49911,50782.0,45096.0,31302.0,1351
2022-04-15,KALIMANTAN TIMUR,7067.0,21455.0,57763,66843.0,36627.0,13966.0,2380
2022-04-15,BALI,4932.0,15257.0,40912,40832.0,33383.0,21413.0,46
2022-04-15,SUMATERA UTARA,4104.0,17253.0,40179,43256.0,30026.0,19548.0,494
2022-04-15,RIAU,5450.0,16895.0,38784,45632.0,29465.0,14044.0,456
2022-04-15,SULAWESI SELATAN,4050.0,14066.0,40830,42195.0,24982.0,14610.0,2625
2022-04-15,SUMATERA BARAT,2978.0,12658.0,26169,26721.0,20591.0,13293.0,1261
2022-04-15,NUSA TENGGARA TIMUR,3282.0,15202.0,25498,25702.0,14186.0,7975.0,1745
2022-04-15,KALIMANTAN SELATAN,2076.0,8129.0,23535,25072.0,16928.0,7468.0,993
2022-04-15,SUMATERA SELATAN,2245.0,6715.0,19696,24359.0,16039.0,10810.0,498
2022-04-15,LAMPUNG,1531.0,5961.0,16666,20758.0,16907.0,11449.0,1000
2022-04-15,KEPULAUAN RIAU,2282.0,6929.0,21279,22155.0,11978.0,5226.0,235
2022-04-15,KEPULAUAN BANGKA BELITUNG,2394.0,10816.0,15179,19370.0,10915.0,6784.0,75
2022-04-15,KALIMANTAN BARAT,1751.0,9134.0,17173,17958.0,11533.0,6797.0,147
2022-04-15,SULAWESI TENGAH,1879.0,6490.0,16512,17771.0,11199.0,6413.0,421
2022-04-15,KALIMANTAN TENGAH,1833.0,6375.0,15197,16634.0,10836.0,4669.0,320
2022-04-15,SULAWESI UTARA,1306.0,4681.0,13027,15017.0,10532.0,6742.0,162
2022-04-15,PAPUA,1655.0,4977.0,14117,15600.0,8713.0,2836.0,536
2022-04-15,KALIMANTAN UTARA,1294.0,5915.0,12735,14249.0,7447.0,3242.0,394
2022-04-15,ACEH,668.0,3111.0,10202,13602.0,9492.0,6555.0,22
2022-04-15,JAMBI,1173.0,4739.0,9410,11283.0,7626.0,3884.0,65
2022-04-15,NUSA TENGGARA BARAT,1147.0,2493.0,10276,11345.0,6646.0,4060.0,57
2022-04-15,PAPUA BARAT,1084.0,3346.0,9651,10354.0,4877.0,1860.0,86
2022-04-15,BENGKULU,695.0,2990.0,7151,8901.0,5985.0,3316.0,59
2022-04-15,SULAWESI TENGGARA,574.0,2049.0,8018,8113.0,4409.0,2249.0,154
2022-04-15,MALUKU,297.0,1587.0,5428,6102.0,3283.0,1179.0,656
2022-04-15,SULAWESI BARAT,385.0,2012.0,4445,4789.0,2436.0,1403.0,57
2022-04-15,MALUKU UTARA,283.0,1066.0,4376,5062.0,2327.0,1099.0,256
2022-04-15,GORONTALO,259.0,1320.0,4362,4154.0,2536.0,1199.0,50
2022-04-15,JAWA BARAT,34655.0,118865.0,297405,314942.0,220518.0,103210.0,13770
2022-04-15,JAWA TENGAH,18330.0,61100.0,149163,163375.0,143701.0,90240.0,260
2022-04-15,BANTEN,8932.0,28357.0,86118,89464.0,55813.0,22386.0,365
2022-04-15,SUMATERA SELATAN,2245.0,6715.0,19696,24359.0,16039.0,10809.0,498
2022-04-12,DKI JAKARTA,39231.0,124889.0,341420,369668.0,233294.0,121619.0,14061
2022-04-12,JAWA BARAT,34640.0,118830.0,297323,314858.0,220467.0,103160.0,13770
2022-04-12,JAWA TENGAH,18320.0,61084.0,149128,163339.0,143671.0,90195.0,260
2022-04-12,JAWA TIMUR,13342.0,44224.0,139472,156151.0,135520.0,84814.0,1184
2022-04-12,BANTEN,8926.0,28339.0,86084,89420.0,55779.0,22370.0,365
2022-04-12,DAERAH ISTIMEWA YOGYAKARTA,9345.0,32470.0,49909,50774.0,45089.0,31289.0,1351
2022-04-12,KALIMANTAN TIMUR,7066.0,21451.0,57757,66837.0,36625.0,13961.0,2380
2022-04-12,BALI,4931.0,15254.0,40902,40823.0,33379.0,21409.0,46
2022-04-12,SUMATERA UTARA,4104.0,17253.0,40175,43253.0,30021.0,19545.0,494
2022-04-12,RIAU,5450.0,16895.0,38780,45627.0,29464.0,14037.0,456
2022-04-12,SULAWESI SELATAN,4049.0,14066.0,40829,42193.0,24981.0,14609.0,2625
2022-04-12,SUMATERA BARAT,2978.0,12658.0,26166,26718.0,20591.0,13287.0,1261
2022-04-12,NUSA TENGGARA TIMUR,3281.0,15197.0,25489,25698.0,14181.0,7973.0,1745
2022-04-12,KALIMANTAN SELATAN,2075.0,8129.0,23533,25069.0,16928.0,7466.0,992
2022-04-12,SUMATERA SELATAN,2245.0,6715.0,19694,24355.0,16039.0,10808.0,498
2022-04-12,LAMPUNG,1530.0,5957.0,16663,20752.0,16900.0,11446.0,1000
2022-04-12,KEPULAUAN RIAU,2282.0,6927.0,21276,22154.0,11978.0,5224.0,235
2022-04-12,KEPULAUAN BANGKA BELITUNG,2393.0,10816.0,15178,19369.0,10913.0,6782.0,75
2022-04-12,KALIMANTAN BARAT,1749.0,9122.0,17159,17937.0,11529.0,6789.0,147
2022-04-12,SULAWESI TENGAH,1878.0,6489.0,16508,17771.0,11198.0,6413.0,420
2022-04-12,KALIMANTAN TENGAH,1832.0,6370.0,15194,16632.0,10835.0,4666.0,320
2022-04-12,SULAWESI UTARA,1306.0,4681.0,13023,15016.0,10530.0,6740.0,162
2022-04-12,PAPUA,1655.0,4976.0,14113,15596.0,8708.0,2833.0,536
2022-04-12,KALIMANTAN UTARA,1293.0,5913.0,12735,14244.0,7446.0,3241.0,394
2022-04-12,ACEH,668.0,3111.0,10198,13602.0,9489.0,6555.0,22
2022-04-12,JAMBI,1173.0,4738.0,9409,11282.0,7621.0,3883.0,65
2022-04-12,NUSA TENGGARA BARAT,1147.0,2493.0,10276,11345.0,6646.0,4060.0,57
2022-04-12,PAPUA BARAT,1083.0,3344.0,9648,10352.0,4877.0,1859.0,86
2022-04-12,BENGKULU,695.0,2989.0,7150,8901.0,5985.0,3316.0,59
2022-04-12,SULAWESI TENGGARA,574.0,2049.0,8016,8113.0,4409.0,2249.0,154
2022-04-12,MALUKU,297.0,1587.0,5428,6102.0,3283.0,1178.0,656
2022-04-12,SULAWESI BARAT,385.0,2012.0,4444,4789.0,2436.0,1403.0,57
2022-04-12,MALUKU UTARA,283.0,1066.0,4376,5062.0,2327.0,1099.0,256
2022-04-12,GORONTALO,259.0,1320.0,4362,4154.0,2536.0,1199.0,50
2022-04-12,JAWA BARAT,34640.0,118829.0,297322,314855.0,220465.0,103160.0,13770
2022-04-12,JAWA TIMUR,13341.0,44224.0,139471,156151.0,135520.0,84813.0,1184
2022-04-12,BANTEN,8926.0,28338.0,86083,89420.0,55779.0,22370.0,365
2022-04-12,KALIMANTAN TIMUR,7066.0,21450.0,57757,66837.0,36625.0,13961.0,2380
2022-04-12,BALI,4931.0,15254.0,40902,40822.0,33378.0,21409.0,46
2022-04-12,SUMATERA UTARA,4104.0,17253.0,40173,43253.0,30021.0,19545.0,494
2022-04-12,SUMATERA BARAT,2978.0,12658.0,26166,26718.0,20591.0,13286.0,1261
2022-04-12,BENGKULU,695.0,2989.0,7149,8901.0,5985.0,3316.0,59
2022-04-12,DKI JAKARTA,39231.0,124890.0,341418,369669.0,233294.0,121619.0,14061
2022-04-12,JAWA BARAT,34640.0,118830.0,297319,314855.0,220464.0,103158.0,13770
2022-04-12,JAWA TIMUR,13341.0,44224.0,139471,156150.0,135520.0,84813.0,1184
2022-04-12,BANTEN,8926.0,28337.0,86082,89418.0,55781.0,22369.0,365
2022-04-12,KALIMANTAN TIMUR,7066.0,21450.0,57757,66838.0,36624.0,13961.0,2380
2022-04-12,SULAWESI SELATAN,4049.0,14066.0,40828,42193.0,24981.0,14609.0,2625
2022-04-12,SUMATERA SELATAN,2245.0,6714.0,19694,24355.0,16039.0,10808.0,498
2022-04-12,KEPULAUAN BANGKA BELITUNG,2393.0,10816.0,15177,19369.0,10913.0,6782.0,75
2022-04-12,KALIMANTAN TENGAH,1832.0,6370.0,15193,16632.0,10835.0,4666.0,320
2022-04-10,DKI JAKARTA,39209.0,124805.0,341224,369480.0,233199.0,121538.0,14060
2022-04-10,JAWA BARAT,34611.0,118785.0,297192,314734.0,220374.0,103082.0,13770
2022-04-10,JAWA TENGAH,18302.0,61047.0,149062,163286.0,143612.0,90123.0,260
2022-04-10,JAWA TIMUR,13336.0,44220.0,139437,156113.0,135499.0,84787.0,1184
2022-04-10,BANTEN,8923.0,28314.0,86039,89367.0,55751.0,22356.0,365
2022-04-10,DAERAH ISTIMEWA YOGYAKARTA,9344.0,32465.0,49905,50768.0,45080.0,31278.0,1351
2022-04-10,KALIMANTAN TIMUR,7066.0,21444.0,57746,66835.0,36620.0,13957.0,2380
2022-04-10,BALI,4925.0,15249.0,40889,40807.0,33371.0,21406.0,46
2022-04-10,SUMATERA UTARA,4103.0,17249.0,40165,43244.0,30019.0,19536.0,494
2022-04-10,RIAU,5450.0,16893.0,38774,45627.0,29461.0,14029.0,456
2022-04-10,SULAWESI SELATAN,4049.0,14065.0,40825,42188.0,24979.0,14607.0,2625
2022-04-10,SUMATERA BARAT,2976.0,12657.0,26161,26715.0,20588.0,13282.0,1261
2022-04-10,NUSA TENGGARA TIMUR,3277.0,15186.0,25472,25680.0,14179.0,7966.0,1745
2022-04-10,KALIMANTAN SELATAN,2071.0,8128.0,23530,25065.0,16927.0,7465.0,992
2022-04-10,SUMATERA SELATAN,2245.0,6712.0,19689,24349.0,16033.0,10805.0,498
2022-04-10,LAMPUNG,1528.0,5955.0,16659,20743.0,16888.0,11437.0,1000
2022-04-10,KEPULAUAN RIAU,2282.0,6927.0,21270,22153.0,11974.0,5220.0,235
2022-04-10,KEPULAUAN BANGKA BELITUNG,2393.0,10816.0,15173,19362.0,10912.0,6778.0,75
2022-04-10,KALIMANTAN BARAT,1748.0,9113.0,17149,17925.0,11517.0,6780.0,147
2022-04-10,SULAWESI TENGAH,1878.0,6482.0,16499,17760.0,11189.0,6407.0,420
2022-04-10,KALIMANTAN TENGAH,1831.0,6364.0,15181,16623.0,10832.0,4664.0,320
2022-04-10,SULAWESI UTARA,1305.0,4681.0,13021,15015.0,10530.0,6739.0,162
2022-04-10,PAPUA,1655.0,4975.0,14109,15587.0,8706.0,2831.0,536
2022-04-10,KALIMANTAN UTARA,1293.0,5913.0,12735,14243.0,7446.0,3241.0,394
2022-04-10,ACEH,667.0,3109.0,10196,13596.0,9488.0,6555.0,22
2022-04-10,JAMBI,1173.0,4738.0,9408,11281.0,7619.0,3881.0,65
2022-04-10,NUSA TENGGARA BARAT,1147.0,2493.0,10276,11344.0,6645.0,4058.0,57
2022-04-10,PAPUA BARAT,1083.0,3344.0,9644,10351.0,4877.0,1859.0,86
2022-04-10,BENGKULU,695.0,2989.0,7149,8901.0,5985.0,3314.0,59
2022-04-10,SULAWESI TENGGARA,574.0,2047.0,8015,8109.0,4409.0,2249.0,154
2022-04-10,MALUKU,297.0,1587.0,5428,6102.0,3283.0,1178.0,656
2022-04-10,SULAWESI BARAT,384.0,2009.0,4441,4784.0,2434.0,1402.0,57
2022-04-10,MALUKU UTARA,283.0,1064.0,4373,5059.0,2327.0,1099.0,256
2022-04-10,GORONTALO,259.0,1320.0,4361,4153.0,2535.0,1199.0,50
2022-04-10,DKI JAKARTA,39209.0,124804.0,341225,369480.0,233199.0,121538.0,14060
2022-04-10,JAWA BARAT,34611.0,118786.0,297190,314734.0,220375.0,103082.0,13770
2022-04-10,BANTEN,8923.0,28314.0,86040,89366.0,55751.0,22356.0,365
2022-04-10,DAERAH ISTIMEWA YOGYAKARTA,9344.0,32465.0,49906,50767.0,45080.0,31278.0,1351
2022-04-10,SUMATERA SELATAN,2245.0,6712.0,19689,24348.0,16034.0,10805.0,498
2022-04-10,PAPUA,1655.0,4975.0,14110,15586.0,8705.0,2832.0,536
2022-04-10,DKI JAKARTA,39182.0,124704.0,340991,369240.0,233063.0,121457.0,14060
2022-04-10,JAWA BARAT,34590.0,118745.0,297050,314599.0,220284.0,103011.0,13770
2022-04-10,JAWA TENGAH,18298.0,61035.0,149025,163246.0,143580.0,90086.0,260
2022-04-10,JAWA TIMUR,13330.0,44207.0,139389,156080.0,135467.0,84752.0,1184
2022-04-10,BANTEN,8911.0,28279.0,85970,89297.0,55704.0,22332.0,365
2022-04-10,DAERAH ISTIMEWA YOGYAKARTA,9340.0,32456.0,49902,50756.0,45070.0,31257.0,1351
2022-04-10,KALIMANTAN TIMUR,7065.0,21445.0,57742,66828.0,36617.0,13956.0,2380
2022-04-10,BALI,4923.0,15243.0,40867,40783.0,33358.0,21399.0,46
2022-04-10,SUMATERA UTARA,4100.0,17246.0,40156,43238.0,30010.0,19522.0,494
2022-04-10,RIAU,5448.0,16893.0,38765,45621.0,29458.0,14021.0,456
2022-04-10,SULAWESI SELATAN,4049.0,14063.0,40822,42186.0,24977.0,14604.0,2625
2022-04-10,SUMATERA BARAT,2974.0,12657.0,26154,26709.0,20579.0,13278.0,1261
2022-04-10,NUSA TENGGARA TIMUR,3273.0,15180.0,25458,25665.0,14172.0,7959.0,1745
2022-04-10,KALIMANTAN SELATAN,2071.0,8127.0,23529,25063.0,16926.0,7464.0,992
2022-04-10,SUMATERA SELATAN,2245.0,6712.0,19687,24341.0,16029.0,10801.0,498
2022-04-10,LAMPUNG,1527.0,5950.0,16652,20729.0,16883.0,11428.0,1001
2022-04-10,KEPULAUAN RIAU,2281.0,6926.0,21266,22142.0,11972.0,5218.0,235
2022-04-10,KEPULAUAN BANGKA BELITUNG,2390.0,10817.0,15171,19355.0,10907.0,6776.0,75
2022-04-10,KALIMANTAN BARAT,1747.0,9112.0,17143,17912.0,11510.0,6775.0,147
2022-04-10,SULAWESI TENGAH,1877.0,6480.0,16495,17757.0,11186.0,6406.0,420
2022-04-10,KALIMANTAN TENGAH,1828.0,6356.0,15171,16611.0,10829.0,4659.0,320
2022-04-10,SULAWESI UTARA,1305.0,4681.0,13019,15015.0,10530.0,6739.0,162
2022-04-10,PAPUA,1651.0,4969.0,14091,15575.0,8697.0,2832.0,536
2022-04-10,KALIMANTAN UTARA,1292.0,5911.0,12731,14234.0,7445.0,3238.0,394
2022-04-10,ACEH,667.0,3108.0,10195,13597.0,9483.0,6554.0,22
2022-04-10,JAMBI,1172.0,4735.0,9401,11277.0,7615.0,3878.0,65
2022-04-10,NUSA TENGGARA BARAT,1147.0,2493.0,10275,11340.0,6645.0,4058.0,57
2022-04-10,PAPUA BARAT,1083.0,3344.0,9643,10350.0,4874.0,1859.0,86
2022-04-10,BENGKULU,695.0,2989.0,7148,8901.0,5985.0,3313.0,59
2022-04-10,SULAWESI TENGGARA,574.0,2047.0,8015,8107.0,4409.0,2247.0,154
2022-04-10,MALUKU,297.0,1587.0,5426,6102.0,3283.0,1178.0,656
2022-04-10,SULAWESI BARAT,384.0,2009.0,4440,4783.0,2434.0,1402.0,57
2022-04-10,MALUKU UTARA,282.0,1064.0,4373,5057.0,2326.0,1096.0,256
2022-04-10,GORONTALO,259.0,1320.0,4361,4153.0,2533.0,1199.0,50
2022-04-08,DKI JAKARTA,39182.0,124704.0,340991,369240.0,233063.0,121457.0,14060
2022-04-08,JAWA BARAT,34589.0,118741.0,297060,314596.0,220284.0,103008.0,13770
2022-04-08,JAWA TENGAH,18298.0,61035.0,149026,163245.0,143580.0,90086.0,260
2022-04-08,JAWA TIMUR,13330.0,44207.0,139389,156080.0,135466.0,84752.0,1184
2022-04-08,BANTEN,8911.0,28279.0,85971,89296.0,55704.0,22332.0,365
2022-04-08,DAERAH ISTIMEWA YOGYAKARTA,9340.0,32455.0,49902,50756.0,45070.0,31257.0,1351
2022-04-08,KALIMANTAN TIMUR,7065.0,21445.0,57742,66828.0,36617.0,13956.0,2380
2022-04-08,BALI,4923.0,15243.0,40866,40783.0,33358.0,21399.0,46
2022-04-08,SUMATERA UTARA,4101.0,17246.0,40156,43236.0,30010.0,19522.0,494
2022-04-08,RIAU,5448.0,16893.0,38765,45621.0,29458.0,14021.0,456
2022-04-08,SULAWESI SELATAN,4049.0,14063.0,40821,42186.0,24978.0,14604.0,2625
2022-04-08,SUMATERA BARAT,2974.0,12657.0,26154,26709.0,20579.0,13278.0,1261
2022-04-08,NUSA TENGGARA TIMUR,3273.0,15180.0,25460,25664.0,14172.0,7958.0,1745
2022-04-08,KALIMANTAN SELATAN,2071.0,8127.0,23529,25063.0,16925.0,7464.0,992
2022-04-08,SUMATERA SELATAN,2245.0,6712.0,19687,24341.0,16029.0,10801.0,498
2022-04-08,LAMPUNG,1527.0,5952.0,16653,20729.0,16880.0,11427.0,1001
2022-04-08,KEPULAUAN RIAU,2281.0,6926.0,21266,22142.0,11972.0,5218.0,235
2022-04-08,KEPULAUAN BANGKA BELITUNG,2390.0,10817.0,15169,19355.0,10906.0,6776.0,75
2022-04-08,KALIMANTAN BARAT,1747.0,9112.0,17143,17912.0,11510.0,6775.0,147
2022-04-08,SULAWESI TENGAH,1877.0,6480.0,16495,17757.0,11186.0,6406.0,420
2022-04-08,KALIMANTAN TENGAH,1828.0,6356.0,15171,16611.0,10829.0,4659.0,320
2022-04-08,SULAWESI UTARA,1305.0,4681.0,13019,15015.0,10530.0,6739.0,162
2022-04-08,PAPUA,1651.0,4969.0,14091,15575.0,8697.0,2832.0,536
2022-04-08,KALIMANTAN UTARA,1292.0,5911.0,12731,14234.0,7446.0,3237.0,394
2022-04-08,ACEH,667.0,3108.0,10195,13597.0,9483.0,6554.0,22
2022-04-08,JAMBI,1172.0,4735.0,9401,11277.0,7615.0,3878.0,65
2022-04-08,NUSA TENGGARA BARAT,1147.0,2493.0,10275,11340.0,6645.0,4058.0,57
2022-04-08,PAPUA BARAT,1083.0,3344.0,9643,10350.0,4874.0,1859.0,86
2022-04-08,BENGKULU,695.0,2989.0,7148,8901.0,5985.0,3313.0,59
2022-04-08,SULAWESI TENGGARA,574.0,2047.0,8015,8107.0,4409.0,2247.0,154
2022-04-08,MALUKU,297.0,1587.0,5426,6102.0,3283.0,1178.0,656
2022-04-08,SULAWESI BARAT,384.0,2009.0,4440,4783.0,2434.0,1402.0,57
2022-04-08,MALUKU UTARA,282.0,1064.0,4373,5057.0,2326.0,1096.0,256
2022-04-08,GORONTALO,259.0,1320.0,4361,4153.0,2533.0,1199.0,50
2022-04-07,DKI JAKARTA,39154.0,124624.0,340823,369086.0,232968.0,121390.0,14060
2022-04-07,JAWA BARAT,34581.0,118700.0,296986,314498.0,220227.0,102953.0,13770
2022-04-07,JAWA TENGAH,18288.0,61027.0,148993,163211.0,143559.0,90043.0,260
2022-04-07,JAWA TIMUR,13325.0,44201.0,139367,156052.0,135433.0,84725.0,1184
2022-04-07,BANTEN,8903.0,28258.0,85931,89262.0,55669.0,22313.0,365
2022-04-07,DAERAH ISTIMEWA YOGYAKARTA,9337.0,32453.0,49890,50751.0,45063.0,31247.0,1351
2022-04-07,KALIMANTAN TIMUR,7064.0,21443.0,57742,66815.0,36614.0,13954.0,2380
2022-04-07,BALI,4921.0,15235.0,40859,40768.0,33350.0,21395.0,46
2022-04-07,SUMATERA UTARA,4099.0,17244.0,40148,43227.0,30005.0,19517.0,493
2022-04-07,RIAU,5448.0,16893.0,38763,45619.0,29456.0,14018.0,456
2022-04-07,SULAWESI SELATAN,4048.0,14063.0,40820,42184.0,24978.0,14604.0,2625
2022-04-07,SUMATERA BARAT,2974.0,12657.0,26152,26705.0,20579.0,13275.0,1261
2022-04-07,NUSA TENGGARA TIMUR,3269.0,15178.0,25449,25659.0,14165.0,7954.0,1745
2022-04-07,KALIMANTAN SELATAN,2071.0,8127.0,23529,25060.0,16923.0,7464.0,992
2022-04-07,SUMATERA SELATAN,2245.0,6710.0,19687,24335.0,16026.0,10800.0,498
2022-04-07,LAMPUNG,1526.0,5952.0,16646,20725.0,16877.0,11426.0,1001
2022-04-07,KEPULAUAN RIAU,2280.0,6924.0,21261,22138.0,11966.0,5216.0,235
2022-04-07,KEPULAUAN BANGKA BELITUNG,2390.0,10815.0,15164,19353.0,10902.0,6774.0,75
2022-04-07,KALIMANTAN BARAT,1747.0,9111.0,17136,17906.0,11508.0,6770.0,147
2022-04-07,SULAWESI TENGAH,1875.0,6473.0,16493,17756.0,11184.0,6404.0,420
2022-04-07,KALIMANTAN TENGAH,1826.0,6348.0,15161,16605.0,10821.0,4655.0,320
2022-04-07,SULAWESI UTARA,1305.0,4680.0,13017,15015.0,10530.0,6739.0,162
2022-04-07,PAPUA,1649.0,4968.0,14078,15571.0,8692.0,2832.0,536
2022-04-07,KALIMANTAN UTARA,1292.0,5911.0,12731,14232.0,7446.0,3237.0,394
2022-04-07,ACEH,665.0,3108.0,10194,13596.0,9480.0,6549.0,22
2022-04-07,JAMBI,1172.0,4735.0,9401,11273.0,7612.0,3877.0,65
2022-04-07,NUSA TENGGARA BARAT,1144.0,2493.0,10274,11340.0,6645.0,4057.0,57
2022-04-07,PAPUA BARAT,1083.0,3344.0,9641,10347.0,4874.0,1859.0,86
2022-04-07,BENGKULU,695.0,2989.0,7148,8901.0,5985.0,3313.0,59
2022-04-07,SULAWESI TENGGARA,574.0,2047.0,8015,8107.0,4409.0,2247.0,154
2022-04-07,MALUKU,297.0,1587.0,5426,6101.0,3283.0,1178.0,656
2022-04-07,SULAWESI BARAT,384.0,2009.0,4439,4783.0,2434.0,1402.0,57
2022-04-07,MALUKU UTARA,282.0,1064.0,4373,5055.0,2326.0,1096.0,256
2022-04-07,GORONTALO,259.0,1320.0,4361,4153.0,2532.0,1199.0,50
2022-04-07,DKI JAKARTA,39154.0,124624.0,340824,369085.0,232968.0,121390.0,14060
2022-04-07,JAWA BARAT,34581.0,118700.0,296989,314496.0,220226.0,102953.0,13770
2022-04-07,JAWA TIMUR,13325.0,44201.0,139367,156052.0,135435.0,84723.0,1184
2022-04-07,BANTEN,8903.0,28258.0,85931,89263.0,55668.0,22313.0,365
2022-04-07,SUMATERA UTARA,4099.0,17244.0,40149,43227.0,30005.0,19516.0,493
2022-04-07,PAPUA,1648.0,4968.0,14080,15570.0,8692.0,2832.0,536
